instant,dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,casual,registered,cnt,temperatura,sensacionTermica,humedad,velViento
4771,2011-07-22,3,7,16,0,5,1,3,29,153,182,37.0,42.0,39.0,20.0
4772,2011-07-22,3,7,17,0,5,1,1,35,271,306,36.0,42.0,47.0,7.0
4773,2011-07-22,3,7,18,0,5,1,1,34,250,284,37.0,41.0,37.0,11.0
4774,2011-07-22,3,7,19,0,5,1,2,40,210,250,35.0,39.0,41.0,7.0
4775,2011-07-22,3,7,20,0,5,1,1,46,166,212,34.0,41.0,56.0,0.0
4776,2011-07-22,3,7,21,0,5,1,1,38,152,190,34.0,40.0,59.0,6.0
4777,2011-07-22,3,7,22,0,5,1,2,44,105,149,34.0,39.0,49.0,6.0
4778,2011-07-22,3,7,23,0,5,1,1,19,84,103,33.0,39.0,63.0,13.0
4779,2011-07-23,3,7,0,0,6,0,1,16,85,101,34.0,39.0,56.0,0.0
4780,2011-07-23,3,7,1,0,6,0,1,13,57,70,34.0,39.0,52.0,7.0
4781,2011-07-23,3,7,2,0,6,0,1,13,48,61,34.0,39.0,52.0,0.0
4782,2011-07-23,3,7,3,0,6,0,1,6,16,22,32.0,38.0,66.0,6.0
4783,2011-07-23,3,7,4,0,6,0,1,5,4,9,31.0,36.0,66.0,7.0
4784,2011-07-23,3,7,5,0,6,0,1,1,6,7,31.0,36.0,62.0,9.0
4785,2011-07-23,3,7,6,0,6,0,1,6,19,25,33.0,37.0,52.0,9.0
4786,2011-07-23,3,7,7,0,6,0,1,7,38,45,33.0,37.0,52.0,7.0
4787,2011-07-23,3,7,8,0,6,0,1,24,85,109,34.0,39.0,49.0,17.0
4788,2011-07-23,3,7,9,0,6,0,1,30,102,132,34.0,39.0,49.0,11.0
4789,2011-07-23,3,7,10,0,6,0,1,61,137,198,35.0,39.0,41.0,15.0
4790,2011-07-23,3,7,11,0,6,0,1,62,154,216,37.0,41.0,37.0,13.0
4791,2011-07-23,3,7,12,0,6,0,1,71,164,235,38.0,43.0,37.0,7.0
4792,2011-07-23,3,7,13,0,6,0,1,78,167,245,39.0,44.0,38.0,11.0
4793,2011-07-23,3,7,14,0,6,0,1,84,152,236,38.0,45.0,42.0,0.0
4794,2011-07-23,3,7,15,0,6,0,1,78,137,215,39.0,44.0,38.0,0.0
4795,2011-07-23,3,7,16,0,6,0,1,70,151,221,39.0,44.0,38.0,9.0
4796,2011-07-23,3,7,17,0,6,0,1,70,127,197,39.0,44.0,38.0,9.0
4797,2011-07-23,3,7,18,0,6,0,1,62,134,196,38.0,44.0,40.0,15.0
4798,2011-07-23,3,7,19,0,6,0,2,80,137,217,34.0,40.0,59.0,9.0
4799,2011-07-23,3,7,20,0,6,0,1,47,98,145,34.0,40.0,59.0,15.0
4800,2011-07-23,3,7,21,0,6,0,1,39,115,154,34.0,40.0,59.0,15.0
4801,2011-07-23,3,7,22,0,6,0,1,37,88,125,33.0,39.0,59.0,13.0
4802,2011-07-23,3,7,23,0,6,0,1,27,77,104,33.0,39.0,59.0,7.0
4803,2011-07-24,3,7,0,0,0,0,1,42,77,119,33.0,39.0,59.0,7.0
4804,2011-07-24,3,7,1,0,0,0,1,33,63,96,32.0,38.0,66.0,7.0
4805,2011-07-24,3,7,2,0,0,0,1,12,48,60,33.0,39.0,63.0,6.0
4806,2011-07-24,3,7,3,0,0,0,1,17,20,37,33.0,39.0,63.0,6.0
4807,2011-07-24,3,7,4,0,0,0,1,1,5,6,32.0,38.0,66.0,7.0
4808,2011-07-24,3,7,5,0,0,0,1,5,3,8,32.0,38.0,66.0,6.0
4809,2011-07-24,3,7,6,0,0,0,2,9,13,22,33.0,39.0,63.0,6.0
4810,2011-07-24,3,7,7,0,0,0,1,6,29,35,33.0,39.0,59.0,9.0
4811,2011-07-24,3,7,8,0,0,0,1,22,82,104,34.0,39.0,56.0,19.0
4812,2011-07-24,3,7,9,0,0,0,1,42,112,154,34.0,39.0,56.0,26.0
4813,2011-07-24,3,7,10,0,0,0,1,61,165,226,35.0,41.0,50.0,22.0
4814,2011-07-24,3,7,11,0,0,0,1,74,169,243,34.0,40.0,53.0,17.0
4815,2011-07-24,3,7,12,0,0,0,1,85,161,246,37.0,43.0,45.0,11.0
4816,2011-07-24,3,7,13,0,0,0,1,90,162,252,35.0,40.0,47.0,15.0
4817,2011-07-24,3,7,14,0,0,0,1,79,204,283,35.0,41.0,50.0,19.0
4818,2011-07-24,3,7,15,0,0,0,1,68,170,238,37.0,42.0,42.0,17.0
4819,2011-07-24,3,7,16,0,0,0,1,62,187,249,37.0,42.0,42.0,17.0
4820,2011-07-24,3,7,17,0,0,0,1,75,174,249,37.0,42.0,39.0,7.0
4821,2011-07-24,3,7,18,0,0,0,1,67,176,243,36.0,41.0,42.0,11.0
4822,2011-07-24,3,7,19,0,0,0,1,70,170,240,35.0,40.0,47.0,11.0
4823,2011-07-24,3,7,20,0,0,0,1,52,143,195,34.0,39.0,49.0,11.0
4824,2011-07-24,3,7,21,0,0,0,1,42,111,153,33.0,39.0,63.0,9.0
4825,2011-07-24,3,7,22,0,0,0,1,23,75,98,32.0,38.0,66.0,0.0
4826,2011-07-24,3,7,23,0,0,0,2,13,37,50,31.0,36.0,70.0,6.0
4827,2011-07-25,3,7,0,0,1,1,2,17,17,34,31.0,36.0,70.0,0.0
4828,2011-07-25,3,7,1,0,1,1,2,4,8,12,31.0,37.0,75.0,6.0
4829,2011-07-25,3,7,2,0,1,1,2,3,3,6,30.0,36.0,79.0,6.0
4830,2011-07-25,3,7,3,0,1,1,1,2,2,4,30.0,36.0,79.0,0.0
4831,2011-07-25,3,7,4,0,1,1,1,0,6,6,30.0,36.0,84.0,6.0
4832,2011-07-25,3,7,5,0,1,1,1,2,22,24,30.0,36.0,84.0,6.0
4833,2011-07-25,3,7,6,0,1,1,2,7,100,107,30.0,36.0,84.0,6.0
4834,2011-07-25,3,7,7,0,1,1,2,20,257,277,30.0,36.0,79.0,0.0
4835,2011-07-25,3,7,8,0,1,1,2,34,353,387,31.0,37.0,75.0,0.0
4836,2011-07-25,3,7,9,0,1,1,1,11,124,135,33.0,40.0,66.0,0.0
4837,2011-07-25,3,7,10,0,1,1,1,30,54,84,34.0,40.0,59.0,0.0
4838,2011-07-25,3,7,11,0,1,1,2,24,83,107,34.0,42.0,59.0,13.0
4839,2011-07-25,3,7,12,0,1,1,2,17,50,67,34.0,42.0,59.0,13.0
4840,2011-07-25,3,7,13,0,1,1,2,14,64,78,30.0,36.0,74.0,9.0
4841,2011-07-25,3,7,14,0,1,1,2,28,62,90,30.0,35.0,79.0,13.0
4842,2011-07-25,3,7,15,0,1,1,1,16,96,112,29.0,33.0,84.0,26.0
4843,2011-07-25,3,7,16,0,1,1,1,37,161,198,29.0,33.0,84.0,15.0
4844,2011-07-25,3,7,17,0,1,1,1,48,437,485,30.0,35.0,74.0,0.0
4845,2011-07-25,3,7,18,0,1,1,1,60,473,533,30.0,36.0,74.0,6.0
4846,2011-07-25,3,7,19,0,1,1,1,62,324,386,30.0,35.0,70.0,6.0
4847,2011-07-25,3,7,20,0,1,1,1,55,247,302,30.0,35.0,74.0,9.0
4848,2011-07-25,3,7,21,0,1,1,1,41,153,194,29.0,33.0,84.0,0.0
4849,2011-07-25,3,7,22,0,1,1,1,13,112,125,29.0,33.0,84.0,0.0
4850,2011-07-25,3,7,23,0,1,1,1,23,64,87,29.0,33.0,84.0,6.0
4851,2011-07-26,3,7,0,0,2,1,1,8,20,28,29.0,33.0,79.0,7.0
4852,2011-07-26,3,7,1,0,2,1,1,6,6,12,29.0,33.0,79.0,7.0
4853,2011-07-26,3,7,2,0,2,1,1,1,6,7,28.0,32.0,89.0,7.0
4854,2011-07-26,3,7,3,0,2,1,1,2,2,4,28.0,32.0,89.0,9.0
4855,2011-07-26,3,7,4,0,2,1,1,0,6,6,28.0,32.0,88.0,11.0
4856,2011-07-26,3,7,5,0,2,1,1,3,24,27,27.0,30.0,89.0,6.0
4857,2011-07-26,3,7,6,0,2,1,1,2,108,110,28.0,32.0,83.0,15.0
4858,2011-07-26,3,7,7,0,2,1,1,30,288,318,30.0,34.0,66.0,19.0
4859,2011-07-26,3,7,8,0,2,1,1,32,392,424,30.0,34.0,55.0,13.0
4860,2011-07-26,3,7,9,0,2,1,1,25,162,187,31.0,34.0,40.0,15.0
4861,2011-07-26,3,7,10,0,2,1,1,42,96,138,33.0,35.0,31.0,15.0
4862,2011-07-26,3,7,11,0,2,1,1,49,102,151,34.0,36.0,30.0,0.0
4863,2011-07-26,3,7,12,0,2,1,1,25,122,147,34.0,36.0,28.0,0.0
4864,2011-07-26,3,7,13,0,2,1,1,43,139,182,34.0,36.0,32.0,20.0
4865,2011-07-26,3,7,14,0,2,1,1,46,101,147,35.0,37.0,30.0,19.0
4866,2011-07-26,3,7,15,0,2,1,1,49,114,163,36.0,38.0,28.0,22.0
4867,2011-07-26,3,7,16,0,2,1,1,41,213,254,35.0,38.0,36.0,19.0
4868,2011-07-26,3,7,17,0,2,1,1,72,465,537,35.0,38.0,36.0,24.0
4869,2011-07-26,3,7,18,0,2,1,1,68,478,546,34.0,37.0,39.0,26.0
4870,2011-07-26,3,7,19,0,2,1,1,69,329,398,34.0,37.0,43.0,20.0
4871,2011-07-26,3,7,20,0,2,1,1,47,243,290,33.0,36.0,46.0,17.0
4872,2011-07-26,3,7,21,0,2,1,1,45,222,267,32.0,36.0,49.0,15.0
4873,2011-07-26,3,7,22,0,2,1,1,27,131,158,31.0,35.0,55.0,9.0
4874,2011-07-26,3,7,23,0,2,1,1,18,71,89,31.0,36.0,58.0,7.0
4875,2011-07-27,3,7,0,0,3,1,2,19,26,45,32.0,36.0,52.0,11.0
4876,2011-07-27,3,7,1,0,3,1,1,1,9,10,32.0,36.0,49.0,13.0
4877,2011-07-27,3,7,2,0,3,1,1,1,5,6,31.0,35.0,52.0,20.0
4878,2011-07-27,3,7,3,0,3,1,1,0,4,4,30.0,33.0,58.0,11.0
4879,2011-07-27,3,7,4,0,3,1,1,1,3,4,30.0,33.0,51.0,13.0
4880,2011-07-27,3,7,5,0,3,1,1,0,18,18,29.0,33.0,54.0,19.0
4881,2011-07-27,3,7,6,0,3,1,1,4,119,123,29.0,33.0,54.0,15.0
4882,2011-07-27,3,7,7,0,3,1,1,34,313,347,30.0,33.0,48.0,17.0
4883,2011-07-27,3,7,8,0,3,1,1,28,405,433,30.0,33.0,42.0,17.0
4884,2011-07-27,3,7,9,0,3,1,1,27,189,216,31.0,33.0,35.0,17.0
4885,2011-07-27,3,7,10,0,3,1,1,32,82,114,32.0,34.0,33.0,0.0
4886,2011-07-27,3,7,11,0,3,1,1,42,94,136,33.0,35.0,31.0,0.0
4887,2011-07-27,3,7,12,0,3,1,1,37,132,169,34.0,36.0,30.0,19.0
4888,2011-07-27,3,7,13,0,3,1,1,29,151,180,34.0,36.0,30.0,24.0
4889,2011-07-27,3,7,14,0,3,1,1,20,107,127,34.0,36.0,28.0,15.0
4890,2011-07-27,3,7,15,0,3,1,1,37,103,140,35.0,37.0,26.0,17.0
4891,2011-07-27,3,7,16,0,3,1,1,40,228,268,35.0,36.0,25.0,11.0
4892,2011-07-27,3,7,17,0,3,1,1,81,491,572,34.0,36.0,26.0,15.0
4893,2011-07-27,3,7,18,0,3,1,1,78,463,541,34.0,36.0,28.0,7.0
4894,2011-07-27,3,7,19,0,3,1,1,87,288,375,33.0,35.0,29.0,6.0
4895,2011-07-27,3,7,20,0,3,1,1,55,239,294,31.0,34.0,45.0,15.0
4896,2011-07-27,3,7,21,0,3,1,1,49,196,245,30.0,33.0,48.0,7.0
4897,2011-07-27,3,7,22,0,3,1,1,37,143,180,30.0,33.0,48.0,0.0
4898,2011-07-27,3,7,23,0,3,1,1,16,93,109,30.0,33.0,45.0,6.0
4899,2011-07-28,3,7,0,0,4,1,1,14,31,45,29.0,33.0,51.0,9.0
4900,2011-07-28,3,7,1,0,4,1,1,3,26,29,30.0,33.0,51.0,0.0
4901,2011-07-28,3,7,2,0,4,1,1,2,5,7,30.0,33.0,54.0,7.0
4902,2011-07-28,3,7,3,0,4,1,1,0,5,5,30.0,33.0,54.0,0.0
4903,2011-07-28,3,7,4,0,4,1,1,0,6,6,29.0,33.0,61.0,7.0
4904,2011-07-28,3,7,5,0,4,1,1,1,26,27,29.0,33.0,65.0,7.0
4905,2011-07-28,3,7,6,0,4,1,1,6,110,116,29.0,33.0,70.0,6.0
4906,2011-07-28,3,7,7,0,4,1,1,27,278,305,30.0,34.0,70.0,11.0
4907,2011-07-28,3,7,8,0,4,1,1,47,409,456,30.0,35.0,66.0,11.0
4908,2011-07-28,3,7,9,0,4,1,1,21,189,210,32.0,37.0,59.0,13.0
4909,2011-07-28,3,7,10,0,4,1,1,30,86,116,33.0,38.0,55.0,19.0
4910,2011-07-28,3,7,11,0,4,1,1,41,113,154,34.0,41.0,56.0,19.0
4911,2011-07-28,3,7,12,0,4,1,1,35,151,186,34.0,40.0,53.0,17.0
4912,2011-07-28,3,7,13,0,4,1,1,26,126,152,35.0,40.0,47.0,17.0
4913,2011-07-28,3,7,14,0,4,1,2,27,111,138,34.0,39.0,49.0,17.0
4914,2011-07-28,3,7,15,0,4,1,1,22,124,146,35.0,41.0,50.0,13.0
4915,2011-07-28,3,7,16,0,4,1,1,42,214,256,35.0,40.0,47.0,11.0
4916,2011-07-28,3,7,17,0,4,1,1,45,423,468,34.0,40.0,53.0,13.0
4917,2011-07-28,3,7,18,0,4,1,1,55,428,483,34.0,41.0,56.0,15.0
4918,2011-07-28,3,7,19,0,4,1,1,37,285,322,34.0,40.0,59.0,13.0
4919,2011-07-28,3,7,20,0,4,1,1,41,229,270,33.0,39.0,63.0,13.0
4920,2011-07-28,3,7,21,0,4,1,1,31,165,196,32.0,38.0,66.0,19.0
4921,2011-07-28,3,7,22,0,4,1,1,25,149,174,31.0,36.0,70.0,17.0
4922,2011-07-28,3,7,23,0,4,1,1,28,95,123,31.0,37.0,75.0,13.0
4923,2011-07-29,3,7,0,0,5,1,1,12,45,57,30.0,36.0,79.0,11.0
4924,2011-07-29,3,7,1,0,5,1,1,12,22,34,30.0,36.0,79.0,9.0
4925,2011-07-29,3,7,2,0,5,1,1,3,10,13,30.0,36.0,79.0,0.0
4926,2011-07-29,3,7,3,0,5,1,1,2,9,11,30.0,36.0,79.0,0.0
4927,2011-07-29,3,7,4,0,5,1,1,2,4,6,30.0,36.0,84.0,9.0
4928,2011-07-29,3,7,5,0,5,1,1,4,23,27,30.0,36.0,84.0,0.0
4929,2011-07-29,3,7,6,0,5,1,2,7,83,90,30.0,36.0,84.0,0.0
4930,2011-07-29,3,7,7,0,5,1,2,26,228,254,30.0,36.0,79.0,6.0
4931,2011-07-29,3,7,8,0,5,1,2,30,354,384,31.0,39.0,77.0,0.0
4932,2011-07-29,3,7,9,0,5,1,1,28,151,179,35.0,40.0,47.0,17.0
4933,2011-07-29,3,7,10,0,5,1,1,37,69,106,37.0,42.0,42.0,19.0
4934,2011-07-29,3,7,11,0,5,1,1,43,118,161,38.0,44.0,40.0,20.0
4935,2011-07-29,3,7,12,0,5,1,1,40,95,135,39.0,43.0,31.0,19.0
4936,2011-07-29,3,7,13,0,5,1,1,42,114,156,39.0,42.0,31.0,0.0
4937,2011-07-29,3,7,14,0,5,1,1,34,114,148,39.0,43.0,30.0,15.0
4938,2011-07-29,3,7,15,0,5,1,1,40,129,169,39.0,43.0,30.0,17.0
4939,2011-07-29,3,7,16,0,5,1,1,35,198,233,39.0,43.0,30.0,26.0
4940,2011-07-29,3,7,17,0,5,1,1,47,374,421,39.0,43.0,30.0,20.0
4941,2011-07-29,3,7,18,0,5,1,1,49,313,362,38.0,43.0,37.0,22.0
4942,2011-07-29,3,7,19,0,5,1,1,22,219,241,37.0,42.0,42.0,15.0
4943,2011-07-29,3,7,20,0,5,1,1,53,153,206,35.0,39.0,41.0,22.0
4944,2011-07-29,3,7,21,0,5,1,1,29,134,163,34.0,38.0,46.0,11.0
4945,2011-07-29,3,7,22,0,5,1,1,47,127,174,33.0,37.0,49.0,15.0
4946,2011-07-29,3,7,23,0,5,1,1,26,90,116,32.0,36.0,52.0,7.0
4947,2011-07-30,3,7,0,0,6,0,1,60,73,133,31.0,35.0,55.0,13.0
4948,2011-07-30,3,7,1,0,6,0,1,15,75,90,31.0,35.0,55.0,6.0
4949,2011-07-30,3,7,2,0,6,0,1,11,31,42,31.0,35.0,55.0,7.0
4950,2011-07-30,3,7,3,0,6,0,1,18,25,43,30.0,34.0,62.0,11.0
4951,2011-07-30,3,7,4,0,6,0,1,4,6,10,30.0,34.0,66.0,11.0
4952,2011-07-30,3,7,5,0,6,0,1,4,9,13,30.0,34.0,70.0,19.0
4953,2011-07-30,3,7,6,0,6,0,1,6,18,24,30.0,34.0,70.0,20.0
4954,2011-07-30,3,7,7,0,6,0,1,3,39,42,31.0,36.0,66.0,13.0
4955,2011-07-30,3,7,8,0,6,0,1,27,87,114,32.0,37.0,59.0,15.0
4956,2011-07-30,3,7,9,0,6,0,1,49,125,174,34.0,38.0,46.0,20.0
4957,2011-07-30,3,7,10,0,6,0,1,79,182,261,34.0,37.0,41.0,20.0
4958,2011-07-30,3,7,11,0,6,0,1,111,206,317,34.0,37.0,36.0,13.0
4959,2011-07-30,3,7,12,0,6,0,1,111,230,341,34.0,36.0,32.0,11.0
4960,2011-07-30,3,7,13,0,6,0,1,125,183,308,36.0,38.0,29.0,0.0
4961,2011-07-30,3,7,14,0,6,0,1,112,193,305,37.0,39.0,29.0,0.0
4962,2011-07-30,3,7,15,0,6,0,1,113,189,302,37.0,40.0,31.0,9.0
4963,2011-07-30,3,7,16,0,6,0,1,126,176,302,37.0,39.0,27.0,15.0
4964,2011-07-30,3,7,17,0,6,0,1,93,209,302,37.0,39.0,29.0,7.0
4965,2011-07-30,3,7,18,0,6,0,1,92,207,299,36.0,38.0,28.0,13.0
4966,2011-07-30,3,7,19,0,6,0,1,101,155,256,30.0,33.0,33.0,15.0
4967,2011-07-30,3,7,20,0,6,0,1,74,132,206,34.0,37.0,43.0,9.0
4968,2011-07-30,3,7,21,0,6,0,1,82,123,205,33.0,37.0,49.0,11.0
4969,2011-07-30,3,7,22,0,6,0,1,80,129,209,32.0,36.0,52.0,7.0
4970,2011-07-30,3,7,23,0,6,0,1,63,114,177,31.0,35.0,55.0,6.0
4971,2011-07-31,3,7,0,0,0,0,1,33,80,113,31.0,35.0,55.0,6.0
4972,2011-07-31,3,7,1,0,0,0,1,8,71,79,30.0,34.0,62.0,6.0
4973,2011-07-31,3,7,2,0,0,0,1,19,48,67,30.0,35.0,66.0,6.0
4974,2011-07-31,3,7,3,0,0,0,1,24,26,50,30.0,35.0,66.0,0.0
4975,2011-07-31,3,7,4,0,0,0,1,6,7,13,30.0,34.0,70.0,0.0
4976,2011-07-31,3,7,5,0,0,0,1,4,4,8,30.0,34.0,69.0,0.0
4977,2011-07-31,3,7,6,0,0,0,1,5,8,13,30.0,35.0,70.0,0.0
4978,2011-07-31,3,7,7,0,0,0,1,19,26,45,30.0,34.0,58.0,9.0
4979,2011-07-31,3,7,8,0,0,0,1,54,88,142,31.0,35.0,55.0,15.0
4980,2011-07-31,3,7,9,0,0,0,1,55,128,183,33.0,37.0,49.0,0.0
4981,2011-07-31,3,7,10,0,0,0,1,91,163,254,34.0,37.0,36.0,11.0
4982,2011-07-31,3,7,11,0,0,0,1,112,163,275,35.0,37.0,28.0,11.0
4983,2011-07-31,3,7,12,0,0,0,1,146,192,338,37.0,39.0,25.0,13.0
4984,2011-07-31,3,7,13,0,0,0,1,142,152,294,37.0,39.0,24.0,9.0
4985,2011-07-31,3,7,14,0,0,0,1,130,196,326,37.0,39.0,24.0,11.0
4986,2011-07-31,3,7,15,0,0,0,1,109,184,293,38.0,39.0,18.0,20.0
4987,2011-07-31,3,7,16,0,0,0,1,98,208,306,38.0,39.0,17.0,19.0
4988,2011-07-31,3,7,17,0,0,0,1,114,206,320,38.0,39.0,16.0,11.0
4989,2011-07-31,3,7,18,0,0,0,1,91,213,304,35.0,39.0,41.0,19.0
4990,2011-07-31,3,7,19,0,0,0,1,87,187,274,33.0,38.0,55.0,22.0
4991,2011-07-31,3,7,20,0,0,0,1,70,205,275,33.0,38.0,55.0,22.0
4992,2011-07-31,3,7,21,0,0,0,1,68,96,164,32.0,37.0,59.0,20.0
4993,2011-07-31,3,7,22,0,0,0,1,25,71,96,30.0,35.0,70.0,20.0
4994,2011-07-31,3,7,23,0,0,0,1,14,56,70,30.0,35.0,66.0,15.0
4995,2011-08-01,3,8,0,0,1,1,1,7,22,29,30.0,34.0,70.0,15.0
4996,2011-08-01,3,8,1,0,1,1,1,5,12,17,30.0,35.0,74.0,13.0
4997,2011-08-01,3,8,2,0,1,1,1,4,7,11,29.0,33.0,74.0,7.0
4998,2011-08-01,3,8,3,0,1,1,1,0,4,4,29.0,33.0,79.0,11.0
4999,2011-08-01,3,8,4,0,1,1,1,2,2,4,27.0,30.0,83.0,9.0
5000,2011-08-01,3,8,5,0,1,1,1,2,24,26,27.0,30.0,83.0,7.0
5001,2011-08-01,3,8,6,0,1,1,1,3,97,100,27.0,30.0,83.0,6.0
5002,2011-08-01,3,8,7,0,1,1,1,24,258,282,30.0,34.0,62.0,0.0
5003,2011-08-01,3,8,8,0,1,1,1,35,347,382,33.0,36.0,43.0,13.0
5004,2011-08-01,3,8,9,0,1,1,1,27,139,166,34.0,37.0,41.0,0.0
5005,2011-08-01,3,8,10,0,1,1,1,27,70,97,35.0,38.0,36.0,11.0
5006,2011-08-01,3,8,11,0,1,1,1,53,66,119,36.0,39.0,32.0,11.0
5007,2011-08-01,3,8,12,0,1,1,1,53,115,168,37.0,40.0,33.0,17.0
5008,2011-08-01,3,8,13,0,1,1,1,38,112,150,37.0,40.0,31.0,20.0
5009,2011-08-01,3,8,14,0,1,1,1,37,86,123,38.0,41.0,29.0,13.0
5010,2011-08-01,3,8,15,0,1,1,1,52,77,129,37.0,39.0,27.0,0.0
5011,2011-08-01,3,8,16,0,1,1,1,34,197,231,37.0,39.0,27.0,0.0
5012,2011-08-01,3,8,17,0,1,1,1,69,445,514,31.0,34.0,45.0,20.0
5013,2011-08-01,3,8,18,0,1,1,1,68,475,543,32.0,35.0,43.0,13.0
5014,2011-08-01,3,8,19,0,1,1,1,63,350,413,30.0,33.0,51.0,15.0
5015,2011-08-01,3,8,20,0,1,1,1,49,256,305,30.0,34.0,62.0,15.0
5016,2011-08-01,3,8,21,0,1,1,1,42,178,220,29.0,33.0,70.0,17.0
5017,2011-08-01,3,8,22,0,1,1,1,21,116,137,29.0,33.0,70.0,6.0
5018,2011-08-01,3,8,23,0,1,1,1,14,82,96,28.0,32.0,74.0,13.0
5019,2011-08-02,3,8,0,0,2,1,1,11,18,29,27.0,31.0,74.0,0.0
5020,2011-08-02,3,8,1,0,2,1,1,4,8,12,27.0,31.0,74.0,7.0
5021,2011-08-02,3,8,2,0,2,1,1,2,6,8,28.0,32.0,69.0,0.0
5022,2011-08-02,3,8,3,0,2,1,1,0,5,5,27.0,31.0,74.0,13.0
5023,2011-08-02,3,8,4,0,2,1,1,0,10,10,27.0,31.0,74.0,7.0
5024,2011-08-02,3,8,5,0,2,1,1,4,17,21,27.0,31.0,74.0,9.0
5025,2011-08-02,3,8,6,0,2,1,1,12,105,117,28.0,32.0,69.0,7.0
5026,2011-08-02,3,8,7,0,2,1,1,15,320,335,30.0,33.0,61.0,19.0
5027,2011-08-02,3,8,8,0,2,1,1,37,398,435,30.0,34.0,58.0,19.0
5028,2011-08-02,3,8,9,0,2,1,1,31,182,213,32.0,35.0,46.0,20.0
5029,2011-08-02,3,8,10,0,2,1,1,50,90,140,34.0,36.0,36.0,20.0
5030,2011-08-02,3,8,11,0,2,1,1,32,96,128,34.0,36.0,32.0,28.0
5031,2011-08-02,3,8,12,0,2,1,1,45,112,157,35.0,37.0,30.0,19.0
5032,2011-08-02,3,8,13,0,2,1,1,50,153,203,35.0,37.0,30.0,15.0
5033,2011-08-02,3,8,14,0,2,1,1,45,114,159,37.0,39.0,25.0,19.0
5034,2011-08-02,3,8,15,0,2,1,1,48,120,168,37.0,39.0,25.0,19.0
5035,2011-08-02,3,8,16,0,2,1,1,58,216,274,37.0,39.0,25.0,19.0
5036,2011-08-02,3,8,17,0,2,1,2,63,493,556,37.0,39.0,27.0,9.0
5037,2011-08-02,3,8,18,0,2,1,2,65,491,556,35.0,38.0,34.0,13.0
5038,2011-08-02,3,8,19,0,2,1,2,85,369,454,35.0,38.0,36.0,15.0
5039,2011-08-02,3,8,20,0,2,1,2,40,248,288,34.0,38.0,46.0,17.0
5040,2011-08-02,3,8,21,0,2,1,1,53,201,254,33.0,37.0,52.0,15.0
5041,2011-08-02,3,8,22,0,2,1,2,22,169,191,32.0,37.0,59.0,11.0
5042,2011-08-02,3,8,23,0,2,1,2,29,103,132,33.0,37.0,49.0,11.0
5043,2011-08-03,3,8,0,0,3,1,2,11,32,43,33.0,37.0,49.0,11.0
5044,2011-08-03,3,8,1,0,3,1,2,7,9,16,32.0,36.0,52.0,11.0
5045,2011-08-03,3,8,2,0,3,1,2,2,9,11,32.0,36.0,49.0,11.0
5046,2011-08-03,3,8,3,0,3,1,2,0,4,4,31.0,35.0,55.0,6.0
5047,2011-08-03,3,8,4,0,3,1,2,0,7,7,31.0,35.0,52.0,11.0
5048,2011-08-03,3,8,5,0,3,1,2,2,22,24,31.0,35.0,55.0,6.0
5049,2011-08-03,3,8,6,0,3,1,3,9,101,110,30.0,34.0,66.0,33.0
5050,2011-08-03,3,8,7,0,3,1,2,19,252,271,30.0,33.0,51.0,15.0
5051,2011-08-03,3,8,8,0,3,1,2,29,408,437,30.0,33.0,51.0,11.0
5052,2011-08-03,3,8,9,0,3,1,2,23,172,195,30.0,34.0,55.0,13.0
5053,2011-08-03,3,8,10,0,3,1,3,9,59,68,30.0,34.0,58.0,6.0
5054,2011-08-03,3,8,11,0,3,1,2,29,93,122,30.0,34.0,58.0,7.0
5055,2011-08-03,3,8,12,0,3,1,3,19,142,161,31.0,35.0,55.0,9.0
5056,2011-08-03,3,8,13,0,3,1,2,37,107,144,31.0,36.0,58.0,15.0
5057,2011-08-03,3,8,14,0,3,1,2,43,104,147,31.0,36.0,58.0,15.0
5058,2011-08-03,3,8,15,0,3,1,2,31,87,118,29.0,33.0,79.0,9.0
5059,2011-08-03,3,8,16,0,3,1,3,21,129,150,28.0,32.0,79.0,0.0
5060,2011-08-03,3,8,17,0,3,1,2,47,378,425,29.0,33.0,79.0,0.0
5061,2011-08-03,3,8,18,0,3,1,3,49,443,492,29.0,33.0,84.0,0.0
5062,2011-08-03,3,8,19,0,3,1,3,51,270,321,29.0,33.0,84.0,0.0
5063,2011-08-03,3,8,20,0,3,1,3,7,80,87,29.0,33.0,84.0,7.0
5064,2011-08-03,3,8,21,0,3,1,2,7,81,88,28.0,32.0,89.0,9.0
5065,2011-08-03,3,8,22,0,3,1,3,11,66,77,28.0,32.0,89.0,7.0
5066,2011-08-03,3,8,23,0,3,1,2,4,52,56,28.0,32.0,89.0,6.0
5067,2011-08-04,3,8,0,0,4,1,2,2,15,17,28.0,32.0,89.0,6.0
5068,2011-08-04,3,8,1,0,4,1,2,3,14,17,27.0,30.0,94.0,6.0
5069,2011-08-04,3,8,2,0,4,1,2,2,5,7,27.0,30.0,94.0,6.0
5070,2011-08-04,3,8,3,0,4,1,3,0,3,3,27.0,30.0,94.0,6.0
5071,2011-08-04,3,8,4,0,4,1,2,0,7,7,28.0,32.0,89.0,0.0
5072,2011-08-04,3,8,5,0,4,1,2,3,17,20,28.0,32.0,89.0,0.0
